species,decimalLatitude,decimalLongitude
Argia apicalis,42.785734,-81.835912
Plathemis lydia,42.23481,-84.49045
Libellula pulchella,42.685504,-70.896258
Libellula pulchella,41.28946,-74.8144
Sympetrum corruptum,31.47542,-110.29762
Calopteryx dimidiata,34.0663,-79.2488
Argia tibialis,42.08797,-84.987247
Libellula incesta,42.403384,-71.457624
Calopteryx maculata,39.718082,-75.759665
Aeshna palmata,46.61142,-112.01239
Libellula luctuosa,42.48958,-83.77343
Argia fumipennis,43.4194,-80.1223
Calopteryx amata,44.5661,-72.62819
Hetaerina americana,36.43886,-115.36016
Libellula vibrans,34.45736,-78.632996
Libellula cyanea,39.31231,-75.15562
Argia moesta,33.481317,-86.713564
Calopteryx maculata,37.45784,-79.02268
Libellula incesta,30.442599,-87.69258
Libellula cyanea,38.488749,-77.845141
Argia moesta,29.488172,-97.451626
Plathemis lydia,46.665779,-92.237498
Sympetrum vicinum,39.071243,-77.445826
Sympetrum obtrusum,45.152339,-93.443356
Sympetrum vicinum,39.482098,-74.525544
Libellula luctuosa,40.76309,-77.21537
Libellula incesta,38.95616,-74.958507
Argia tibialis,42.20005,-88.95596
Calopteryx maculata,43.66682,-65.48312
Argia apicalis,36.91076,-79.18783
Plathemis lydia,40.016506,-84.317579
Plathemis lydia,41.63165,-70.84162
Argia fumipennis,43.417441,-80.122434
Plathemis lydia,41.466913,-88.302799
Calopteryx maculata,42.90075,-82.76715
Sympetrum corruptum,37.52242,-102.01187
Sympetrum corruptum,29.90287,-97.93036
Calopteryx dimidiata,33.3326,-81.85037
Calopteryx maculata,43.077631,-81.795171
Libellula pulchella,39.809736,-105.143611
Plathemis lydia,40.06393,-87.98273
Plathemis lydia,32.54077,-94.23396
Calopteryx maculata,39.49624,-75.07624
Sympetrum obtrusum,45.91815,-89.5314
Argia apicalis,33.20617,-98.158087
Plathemis lydia,43.147342,-80.29777
Argia apicalis,38.882028,-94.493968
Calopteryx dimidiata,39.657372,-75.048364
Calopteryx maculata,35.26967,-85.71666
Libellula luctuosa,34.4426,-85.1517
Sympetrum corruptum,30.102619,-97.272966
Sympetrum obtrusum,46.51973,-86.06415
Plathemis lydia,41.39915,-82.04971
Argia fumipennis,39.31231,-75.15562
Plathemis lydia,43.4111,-80.1129
Aeshna interrupta,40.13054,-105.42791
Argia apicalis,39.071243,-77.445826
Argia moesta,38.0448,-78.45206
Plathemis lydia,38.39564,-76.42935
Sympetrum semicinctum,44.67032,-93.29631
Sympetrum semicinctum,39.195799,-76.758834
Plathemis lydia,37.63646,-102.53261
Libellula luctuosa,35.990175,-88.871742
Plathemis lydia,39.0243,-74.87445
Plathemis lydia,43.342203,-80.146514
Argia tibialis,34.11466,-84.49424
Plathemis lydia,40.059316,-83.7932
Libellula vibrans,41.714238,-71.080309
Plathemis lydia,41.92,-71.0645
Calopteryx maculata,42.2819,-89.3702
Sympetrum vicinum,44.94952,-93.070713
Argia fumipennis,42.40094,-88.59809
Argia apicalis,30.21672,-97.65058
Calopteryx maculata,42.764021,-82.922837
Calopteryx maculata,39.601129,-81.15719
Libellula incesta,42.06794,-83.571925
Hetaerina titia,42.08164,-83.68189
Calopteryx maculata,43.318512,-70.75384
Plathemis lydia,42.512395,-72.154665
Argia moesta,32.56772,-94.95951
Argia moesta,39.0701,-77.44808
Libellula cyanea,42.17684,-84.09231
Sympetrum corruptum,32.680155,-115.675399
Libellula vibrans,30.5355,-81.74174
Libellula luctuosa,41.10849,-74.89083
Argia fumipennis,38.715425,-77.934675
Sympetrum ambiguum,39.10577,-74.82642
Plathemis lydia,44.74331,-92.842645
Calopteryx aequabilis,47.785222,-90.468848
Libellula luctuosa,41.48189,-75.39142
Calopteryx maculata,45.989411,-84.720302
Libellula incesta,29.59424,-95.07246
Argia moesta,33.53376,-101.68259
Libellula cyanea,42.695548,-70.875143
Argia tibialis,38.571924,-76.573634
Argia tibialis,42.07141,-83.27013
Libellula incesta,37.65425,-95.45747
Hetaerina americana,33.433698,-111.669288
Sympetrum vicinum,43.05067,-82.47492
Plathemis lydia,43.102955,-89.508953
Libellula luctuosa,46.22019,-94.24354
Libellula vibrans,35.987757,-89.009687
Libellula luctuosa,42.25146,-83.86568
Argia moesta,34.395,-85.2
Libellula pulchella,40.160208,-84.402121
Argia moesta,43.8687,-91.2777
Sympetrum ambiguum,36.735662,-79.4759
Libellula pulchella,33.433388,-104.408198
Sympetrum obtrusum,43.89835,-91.1141
Libellula vibrans,35.932884,-88.892817
Libellula incesta,38.93685,-74.96424
Libellula luctuosa,41.10612,-74.42979
Argia apicalis,46.06738,-104.33583
Libellula cyanea,34.666586,-83.727988
Libellula vibrans,38.63404,-76.6797
Libellula vibrans,34.45736,-78.632996
Argia tibialis,42.302864,-89.61632
Plathemis lydia,39.53165,-75.04356
Libellula cyanea,40.52412,-74.83311
Hetaerina americana,33.565324,-101.801177
Argia tibialis,37.659728,-77.922978
Libellula luctuosa,42.23161,-84.46635
Argia fumipennis,47.03089,-108.59373
Argia tibialis,33.754,-80.662
Plathemis lydia,40.37027,-87.96917
Plathemis lydia,30.550395,-104.665837
Libellula incesta,33.366846,-81.919308
Libellula luctuosa,39.658226,-86.792876
Libellula pulchella,43.82619,-72.34591
Libellula luctuosa,39.13831,-77.5684
Argia apicalis,39.49286,-76.68824
Libellula vibrans,38.95616,-74.958507
Sympetrum corruptum,42.763146,-114.863348
Sympetrum ambiguum,38.06221,-78.4732
Plathemis lydia,38.358533,-78.26132
Sympetrum ambiguum,39.300048,-75.794131
Libellula incesta,39.93085,-75.49901
Libellula luctuosa,40.00844,-75.04156
Plathemis lydia,39.207643,-76.77604
Calopteryx maculata,42.45879,-89.23966
Sympetrum semicinctum,42.41769,-122.80513
Libellula cyanea,38.997272,-75.786322
Plathemis lydia,35.782971,-79.041582
Libellula incesta,32.54849,-80.791856
Plathemis lydia,44.48659,-73.12781
Libellula luctuosa,42.45103,-71.09495
Hetaerina americana,41.318216,-94.004654
Libellula luctuosa,39.93085,-75.49901
Calopteryx maculata,41.943176,-83.945079
Libellula luctuosa,42.10516,-83.193048
Libellula incesta,39.13337,-74.84763
Libellula incesta,40.1172,-74.73964
Sympetrum vicinum,42.246156,-71.289654
Argia apicalis,41.318216,-94.004654
Plathemis lydia,37.45784,-79.02268
Sympetrum vicinum,41.85071,-89.33455
Libellula luctuosa,39.90919,-77.476158
Calopteryx maculata,39.34153,-75.68256
Sympetrum corruptum,41.3869,-122.42921
Hetaerina titia,29.292625,-100.420256
Libellula luctuosa,34.4426,-85.1517
Libellula vibrans,38.64327,-77.199547
Plathemis lydia,42.12761,-84.40238
Libellula vibrans,30.426089,-84.315998
Calopteryx maculata,36.431753,-93.734594
Plathemis lydia,40.016444,-87.574484
Sympetrum corruptum,26.771229,-108.915273
Argia sedula,26.17939,-98.36583
Calopteryx maculata,38.681717,-77.252669
Libellula luctuosa,42.891561,-78.718071
Libellula luctuosa,30.650746,-97.429008
Libellula luctuosa,33.560323,-101.798328
Plathemis lydia,39.95201,-86.13668
Libellula vibrans,38.97129,-74.91385
Hetaerina americana,36.47912,-116.32628
Sympetrum corruptum,28.48454,-98.34912
Calopteryx maculata,42.424332,-83.493374
Plathemis lydia,42.636563,-71.659833
Aeshna umbrosa,40.513796,-75.789729
Hetaerina titia,29.48335,-97.44817
Calopteryx aequabilis,46.30683,-120.34577
Argia tibialis,30.784027,-81.969844
Libellula pulchella,40.886976,-92.248278
Argia tibialis,33.34582,-93.18424
Aeshna interrupta,47.54208,-111.63053
Sympetrum semicinctum,35.901156,-105.98612
Plathemis lydia,42.17922,-84.14771
Calopteryx angustipennis,38.00526,-78.39895
Sympetrum obtrusum,43.78532,-121.83394
Aeshna umbrosa,46.15127,-123.956031
Libellula luctuosa,42.695548,-70.875143
Sympetrum semicinctum,44.42841,-72.74411
Libellula pulchella,44.18441,-76.22509
Calopteryx maculata,46.010954,-89.6762
Aeshna interrupta,44.05479,-73.27405
Plathemis lydia,33.743674,-78.881182
Argia apicalis,39.823168,-75.575558
Hetaerina americana,38.28088,-78.139713
Sympetrum vicinum,30.68517,-97.65556
Libellula vibrans,38.9687,-75.62608
Sympetrum corruptum,33.56764,-101.96336
Libellula pulchella,43.53979,-79.81732
Plathemis lydia,33.924255,-84.825745
Argia tibialis,33.994,-95.26607
Libellula incesta,41.804918,-73.97143
Libellula luctuosa,39.09815,-77.497094
Sympetrum vicinum,39.71008,-74.74606
Argia moesta,42.20005,-88.95596
Calopteryx maculata,41.64319,-88.41544
Argia sedula,32.612457,-96.491647
Libellula incesta,38.623713,-77.204692
Hetaerina americana,39.69946,-74.8429
Plathemis lydia,42.835464,-88.458355
Calopteryx maculata,42.25146,-83.86568
Calopteryx maculata,44.69437,-91.01585
Libellula luctuosa,43.106781,-83.561968
Libellula vibrans,30.73221,-88.73014
Plathemis lydia,38.93289,-74.95763
Libellula vibrans,40.16,-77.48
Aeshna umbrosa,46.28315,-122.271743
Plathemis lydia,34.74704,-98.97258
Sympetrum ambiguum,38.919546,-95.236782
Argia moesta,44.15624,-91.75734
Sympetrum vicinum,42.18043,-84.63621
Argia fumipennis,44.586949,-68.675489
Aeshna palmata,48.39231,-122.64764
Plathemis lydia,39.38158,-94.73519
Libellula luctuosa,45.70758,-122.65547
Argia moesta,32.88151,-97.298396
Libellula vibrans,33.886383,-84.77567
Libellula cyanea,43.40173,-70.630862
Argia apicalis,32.326231,-90.142628
Argia moesta,39.30779,-77.5653
Hetaerina titia,26.129405,-97.908751
Sympetrum vicinum,45.32603,-75.80443
Hetaerina americana,43.17607,-83.87703
Libellula luctuosa,39.105862,-74.827338
Sympetrum ambiguum,39.31231,-75.15562
Plathemis lydia,29.84371,-99.65155
Aeshna interrupta,42.27522,-118.26547
Libellula luctuosa,44.88249,-93.685587
Libellula luctuosa,33.06101,-96.97722
Plathemis lydia,32.92383,-110.73933
Sympetrum vicinum,39.31231,-75.15562
Plathemis lydia,33.954099,-84.665947
Sympetrum ambiguum,39.12076,-74.80881
Plathemis lydia,33.62543,-81.96491
Calopteryx maculata,39.13566,-77.86951
Plathemis lydia,46.2986,-90.9018
Libellula incesta,38.779075,-77.799338
Libellula vibrans,39.10577,-74.82642
Argia moesta,39.675154,-76.452581
Calopteryx maculata,38.65228,-90.43354
Aeshna interrupta,34.05168,-109.543472
Libellula incesta,39.697897,-78.941699
Libellula vibrans,33.25968,-97.06415
Calopteryx maculata,46.3736,-86.71234
Argia moesta,32.21957,-101.476012
Libellula incesta,39.560293,-75.717667
Libellula pulchella,32.885825,-97.281741
Argia apicalis,38.865185,-96.194149
Libellula vibrans,39.60293,-75.887183
Argia apicalis,39.53165,-75.04356
Argia tibialis,39.49624,-75.07624
Libellula incesta,27.31862,-82.50392
Libellula cyanea,42.463234,-71.639808
Libellula incesta,42.23161,-84.46635
Argia apicalis,36.301761,-86.609933
Plathemis lydia,38.702069,-76.603605
Argia tibialis,41.0211,-83.69069
Libellula cyanea,41.8674,-70.9873
Argia apicalis,41.63906,-83.791362
Aeshna interrupta,44.32419,-72.33871
Plathemis lydia,42.093739,-83.444625
Plathemis lydia,34.04142,-88.93235
Calopteryx maculata,41.634518,-88.476346
Libellula pulchella,42.675451,-70.888774
Argia tibialis,42.26154,-84.85601
Plathemis lydia,42.017162,-89.325328
Plathemis lydia,42.51181,-89.17215
Sympetrum obtrusum,42.4891,-89.15677
Libellula luctuosa,38.64186,-82.32554
Libellula incesta,38.933569,-74.95205
Sympetrum semicinctum,47.53792,-111.94217
Libellula luctuosa,42.34982,-89.23926
Libellula incesta,41.665657,-70.240719
Sympetrum vicinum,39.70202,-74.38688
Plathemis lydia,37.09546,-89.50399
Libellula pulchella,45.07993,-64.48964
Libellula luctuosa,39.12076,-74.80881
Sympetrum vicinum,39.89173,-75.25696
Hetaerina americana,35.629524,-106.092062
Libellula pulchella,50.71282,-97.05302
Argia sedula,37.1433,-114.02224
Argia sedula,33.882211,-111.956986
Plathemis lydia,35.782971,-79.041582
Libellula luctuosa,44.274258,-96.76926
Argia tibialis,40.053882,-76.338608
Libellula pulchella,40.916194,-72.854578
Libellula pulchella,30.98822,-103.70646
Plathemis lydia,41.82475,-70.9027
Libellula pulchella,39.497826,-79.806132
Libellula pulchella,45.71286,-111.05037
Sympetrum vicinum,39.12069,-74.80872
Plathemis lydia,34.90785,-83.18072
Plathemis lydia,43.217593,-81.911016
Argia moesta,28.040612,-97.861801
Sympetrum corruptum,39.639429,-95.456725
Libellula pulchella,39.615322,-76.541065
Argia apicalis,42.3377,-89.06971
Plathemis lydia,38.571924,-76.573634
Plathemis lydia,42.234628,-84.490405
Hetaerina americana,34.340881,-85.110623
Calopteryx maculata,44.358687,-71.54077
Libellula vibrans,38.571924,-76.573634
Sympetrum obtrusum,42.45266,-89.10839
Libellula luctuosa,35.95545,-83.8684
Calopteryx maculata,42.21945,-71.08637
Plathemis lydia,33.53376,-101.68259
Sympetrum vicinum,45.28004,-75.83098
Libellula pulchella,45.4593,-76.26742
Hetaerina americana,26.8579,-108.700672
Plathemis lydia,37.278309,-91.827858
Argia sedula,32.885825,-97.281741
Argia apicalis,33.69067,-93.11189
Calopteryx maculata,42.151549,-84.050163
Plathemis lydia,44.04195,-92.87861
Libellula luctuosa,45.70758,-122.65547
Argia apicalis,40.385667,-76.03258
Argia apicalis,42.941265,-82.315182
Sympetrum vicinum,44.14849,-72.55579
Calopteryx aequabilis,42.11402,-84.6926
Argia apicalis,42.27292,-71.35882
Sympetrum vicinum,44.37514,-90.70297
Plathemis lydia,43.317749,-70.710824
Argia apicalis,42.6419,-81.7051
Argia sedula,37.559432,-77.544224
Plathemis lydia,39.9127,-75.4394
Plathemis lydia,42.20452,-88.9725
Sympetrum semicinctum,41.3869,-122.42921
Libellula luctuosa,41.21256,-94.04315
Libellula luctuosa,37.395,-77.5557
Plathemis lydia,45.47542,-122.54558
Libellula pulchella,44.59979,-69.71702
Sympetrum vicinum,36.010959,-82.785193
Libellula cyanea,38.547407,-76.589406
Sympetrum vicinum,42.34982,-89.23926
Libellula incesta,30.46665,-97.77493
Calopteryx maculata,38.879744,-94.89628
Argia moesta,29.484321,-97.449322
Calopteryx maculata,37.999032,-78.514889
Plathemis lydia,36.552396,-84.800582
Argia moesta,43.346186,-92.139457
Libellula incesta,39.303588,-75.091128
Plathemis lydia,40.65212,-93.84538
Libellula incesta,42.246156,-71.289654
Sympetrum ambiguum,38.47372,-76.50517
Libellula vibrans,38.657231,-76.834431
Sympetrum vicinum,39.560293,-75.717667
Sympetrum vicinum,45.7457,-90.6978
Plathemis lydia,32.61947,-96.98373
Calopteryx maculata,44.75679,-91.40362
Hetaerina americana,36.71133,-114.71368
Libellula luctuosa,43.148176,-80.179851
Plathemis lydia,29.39313,-99.09076
Libellula luctuosa,39.855704,-105.156945
Plathemis lydia,32.73317,-79.98929
Sympetrum ambiguum,34.39644,-94.68646
Argia moesta,26.179858,-98.366518
Plathemis lydia,42.07,-71.16
Libellula incesta,46.129465,-77.74579
Libellula incesta,32.573526,-95.446868
Libellula vibrans,36.273853,-89.079453
Libellula luctuosa,43.26069,-72.43018
Argia tibialis,38.88459,-75.47652
Argia fumipennis,41.842515,-70.81405
Plathemis lydia,38.88349,-94.57072
Plathemis lydia,41.061092,-74.959087
Libellula incesta,43.378665,-76.657362
Sympetrum corruptum,30.19374,-97.610747
Aeshna canadensis,43.338963,-80.143419
Libellula pulchella,46.35946,-94.227943
Hetaerina americana,27.277544,-108.705442
Libellula vibrans,30.426089,-84.315998
Calopteryx dimidiata,39.49624,-75.07624
Aeshna constricta,45.50071,-122.9903
Libellula luctuosa,36.324466,-115.266231
Argia apicalis,40.94309,-81.5281
Libellula incesta,34.30685,-85.269556
Hetaerina americana,45.7678,-90.7602
Plathemis lydia,36.38798,-97.86803
Libellula pulchella,29.613486,-94.534387
Libellula incesta,42.32798,-84.17717
Argia apicalis,40.911781,-96.684198
Libellula incesta,38.39564,-76.42935
Argia fumipennis,41.853772,-70.68007
Argia fumipennis,40.58621,-81.29802
Libellula vibrans,35.49801,-89.25945
Argia tibialis,38.06221,-78.4732
Plathemis lydia,42.709853,-81.976855
Sympetrum vicinum,39.024469,-74.875013
Plathemis lydia,42.337136,-82.97537
Libellula pulchella,42.417571,-122.805074
Calopteryx maculata,43.217593,-81.911016
Plathemis lydia,42.73336,-82.84732
Libellula luctuosa,39.04502,-77.437614
Libellula vibrans,39.560293,-75.717667
Argia moesta,36.97577,-100.31422
Calopteryx maculata,35.84808,-94.68359
Calopteryx maculata,39.828826,-75.563382
Argia tibialis,37.03955,-79.13736
Calopteryx maculata,42.636563,-71.659833
Plathemis lydia,29.529628,-95.088326
Hetaerina americana,26.9467,-108.8309
Libellula cyanea,41.82475,-70.9027
Aeshna canadensis,45.484946,-80.281328
Argia fumipennis,42.695548,-70.875143
Plathemis lydia,29.60775,-98.24062
Libellula incesta,38.623713,-77.204692
Plathemis lydia,42.0615,-71.154
Sympetrum vicinum,35.44751,-85.9666
Argia apicalis,41.96369,-70.91263
Calopteryx maculata,42.15287,-84.13051
Plathemis lydia,40.18412,-88.41475
Plathemis lydia,41.38837,-122.43115
Sympetrum vicinum,39.10577,-74.82642
Sympetrum obtrusum,44.334769,-90.662963
Argia moesta,29.37065,-81.90085
Sympetrum obtrusum,45.30335,-75.83251
Calopteryx maculata,34.4061,-85.2836
Libellula pulchella,42.73336,-82.84732
Sympetrum corruptum,37.966053,-122.536701
Libellula vibrans,38.97129,-74.91385
Libellula cyanea,43.16281,-72.60195
Argia apicalis,40.820265,-91.385001
Sympetrum ambiguum,39.16546,-84.285038
Argia moesta,38.88906,-94.8473
Calopteryx maculata,44.98993,-70.78165
Sympetrum corruptum,34.088715,-111.286612
Argia moesta,45.570118,-69.551134
Sympetrum ambiguum,39.05248,-76.72371
Libellula luctuosa,33.532606,-101.692956
Argia tibialis,44.81035,-91.26994
Hetaerina americana,36.46755,-116.32633
Sympetrum vicinum,39.67427,-74.90056
Argia moesta,34.2092,-84.9785
Hetaerina americana,35.57294,-94.55714
Argia tibialis,37.676897,-77.50832
Argia tibialis,39.654107,-75.050874
Aeshna palmata,46.08889,-112.79949
Libellula incesta,38.036041,-78.508299
Sympetrum vicinum,45.392332,-75.511448
Argia moesta,30.613079,-103.978676
Libellula luctuosa,39.541858,-75.766601
Argia sedula,32.54367,-104.36696
Libellula luctuosa,40.194291,-87.718889
Libellula incesta,41.82475,-70.9027
Libellula vibrans,32.782685,-97.129975
Libellula luctuosa,37.590653,-77.496746
Sympetrum obtrusum,45.32603,-75.80443
Argia fumipennis,45.452887,-91.256329
Libellula luctuosa,39.7589,-104.8778
Sympetrum obtrusum,47.55462,-91.66717
Calopteryx maculata,44.324664,-72.338954
Libellula luctuosa,39.017945,-77.40592
Argia fumipennis,42.714851,-78.737919
Argia moesta,40.474772,-78.281253
Plathemis lydia,43.040913,-89.430167
Sympetrum corruptum,29.330161,-94.769356
Libellula incesta,30.948261,-94.42391
Libellula luctuosa,43.481932,-93.420282
Argia tibialis,30.02379,-95.29431
Hetaerina titia,42.545494,-81.967981
Libellula luctuosa,43.168258,-80.108339
Libellula luctuosa,42.43843,-84.14055
Calopteryx maculata,41.90505,-89.34073
Libellula cyanea,40.79879,-74.49701
Calopteryx maculata,30.63055,-87.91831
Sympetrum semicinctum,46.59739,-112.78949
Plathemis lydia,40.00427,-90.08409
Argia sedula,32.885136,-97.280418
Plathemis lydia,42.06908,-71.16033
Sympetrum obtrusum,42.265786,-83.053283
Argia moesta,41.26244,-73.61449
Aeshna umbrosa,42.25793,-123.58382
Calopteryx maculata,35.734,-83.025
Sympetrum semicinctum,45.26869,-75.82459
Sympetrum vicinum,39.51625,-74.49654
Libellula luctuosa,42.448944,-78.862766
Libellula vibrans,38.93289,-74.95763
Libellula pulchella,31.8337,-100.97746
Hetaerina titia,37.44651,-79.00999
Libellula incesta,30.92409,-94.15659
Sympetrum corruptum,32.388886,-110.710043
Plathemis lydia,39.737814,-76.047803
Plathemis lydia,39.090766,-77.470414
Calopteryx maculata,39.06007,-75.63694
Hetaerina americana,38.36085,-98.20567
Sympetrum obtrusum,52.10238,-106.63726
Sympetrum corruptum,27.657384,-97.404343
Calopteryx maculata,37.4906,-84.23534
Calopteryx maculata,44.45394,-72.98581
Plathemis lydia,39.03002,-77.47226
Libellula luctuosa,39.5426,-75.7526
Argia moesta,37.17937,-81.52031
Libellula pulchella,42.25146,-83.86568
Calopteryx maculata,39.19016,-76.89489
Sympetrum corruptum,29.330161,-94.769356
Libellula luctuosa,42.283207,-83.715139
Libellula vibrans,30.0698,-95.738683
Plathemis lydia,39.5725,-78.18019
Sympetrum ambiguum,34.20706,-96.642611
Libellula vibrans,36.151508,-78.297678
Libellula luctuosa,42.60087,-84.59556
Libellula incesta,39.337187,-74.997016
Libellula incesta,41.18399,-74.81243
Libellula luctuosa,35.91404,-84.40178
Plathemis lydia,39.24641,-94.2359
