species,decimalLatitude,decimalLongitude
Hyacinthoides non-scripta,53.797895,-1.091422
Hyacinthoides non-scripta,51.641908,-0.612142
Hyacinthoides hispanica,50.956458,-0.284175
Hyacinthoides non-scripta,51.854767,-0.547071
Hyacinthoides non-scripta,51.407307,-2.241441
Hyacinthoides non-scripta,51.117214,-1.242817
Hyacinthoides non-scripta,53.432365,-1.507289
Hyacinthoides non-scripta,51.323833,0.078464
Hyacinthoides non-scripta,51.40562,-2.240436
Hyacinthoides non-scripta,51.404563,-2.619686
Hyacinthoides non-scripta,53.243801,-0.028295
Hyacinthoides non-scripta,51.716831,-5.142933
Hyacinthoides non-scripta,54.193097,-6.384964
Hyacinthoides non-scripta,53.79848,-1.096042
Hyacinthoides non-scripta,51.626537,0.132393
Hyacinthoides non-scripta,51.445247,-2.637528
Hyacinthoides non-scripta,51.854577,-0.546882
Hyacinthoides non-scripta,53.273703,-2.507697
Hyacinthoides non-scripta,51.46367,0.059411
Hyacinthoides non-scripta,53.335718,-2.991285
Hyacinthoides non-scripta,51.314378,-0.435633
Hyacinthoides non-scripta,54.20506,-3.092907
Hyacinthoides non-scripta,50.351019,-4.173472
Hyacinthoides non-scripta,52.559534,-2.793831
Hyacinthoides non-scripta,52.05142,-1.801233
Hyacinthoides non-scripta,50.928224,-3.257404
Hyacinthoides non-scripta,50.907882,-0.198902
Hyacinthoides non-scripta,53.27617,-9.042044
Hyacinthoides non-scripta,50.411148,-5.069016
Hyacinthoides non-scripta,51.409265,-2.244561
Hyacinthoides non-scripta,51.542163,-0.76363
Hyacinthoides hispanica,55.869821,-4.326342
Hyacinthoides non-scripta,51.139758,-0.318783
Hyacinthoides non-scripta,51.85458,-0.546825
Hyacinthoides non-scripta,51.951706,-0.130964
Hyacinthoides non-scripta,50.684722,-3.245556
Hyacinthoides hispanica,54.173849,-8.604096
Hyacinthoides non-scripta,53.368099,-3.158136
Hyacinthoides non-scripta,51.56292,0.398978
Hyacinthoides non-scripta,53.339917,-1.375183
Hyacinthoides non-scripta,54.977953,-7.338652
Hyacinthoides non-scripta,53.341058,-2.090291
Hyacinthoides non-scripta,50.88027,-0.829967
Hyacinthoides non-scripta,54.491871,-8.014289
Hyacinthoides non-scripta,54.897295,-6.957645
Hyacinthoides non-scripta,53.812528,-1.080689
Hyacinthoides non-scripta,51.015987,0.26036
Hyacinthoides non-scripta,51.778592,-2.615387
Hyacinthoides non-scripta,55.756527,-3.945833
Hyacinthoides non-scripta,53.699398,-1.587654
Hyacinthoides non-scripta,53.255787,-1.745385
Hyacinthoides non-scripta,51.0523,-4.196703
Hyacinthoides non-scripta,52.036906,-0.440198
Hyacinthoides non-scripta,53.670644,-2.675152
Hyacinthoides non-scripta,53.45558,-2.870103
Hyacinthoides non-scripta,52.207404,0.113105
Hyacinthoides non-scripta,54.762199,-1.565701
Hyacinthoides non-scripta,52.929276,1.259782
Hyacinthoides non-scripta,53.916222,-2.991186
Hyacinthoides non-scripta,51.444392,-0.941723
Hyacinthoides non-scripta,52.385092,-2.021983
Hyacinthoides non-scripta,53.135582,-2.082887
Hyacinthoides non-scripta,54.647381,-5.668759
Hyacinthoides non-scripta,51.799775,-2.559897
Hyacinthoides non-scripta,54.203702,-8.463796
Hyacinthoides non-scripta,51.916629,0.728925
Hyacinthoides non-scripta,51.014497,-0.752439
Hyacinthoides non-scripta,51.681172,-1.200167
Hyacinthoides non-scripta,53.336552,-1.469738
Hyacinthoides non-scripta,52.472328,-0.864619
Hyacinthoides non-scripta,50.320467,-4.190629
Hyacinthoides non-scripta,53.022803,-1.8297
Hyacinthoides hispanica,53.236641,-2.828945
Hyacinthoides non-scripta,54.877761,-6.689223
Hyacinthoides non-scripta,51.620925,-3.919553
Hyacinthoides non-scripta,52.918144,-2.163339
Hyacinthoides non-scripta,53.725554,-1.941469
Hyacinthoides non-scripta,50.866417,-0.781069
Hyacinthoides non-scripta,53.430589,-1.523997
Hyacinthoides non-scripta,51.355652,-2.346475
Hyacinthoides non-scripta,51.330188,0.091906
Hyacinthoides hispanica,50.858014,-0.383833
Hyacinthoides non-scripta,51.545998,0.441757
Hyacinthoides non-scripta,53.022914,-1.829825
Hyacinthoides non-scripta,52.006866,-2.589947
Hyacinthoides non-scripta,54.874085,-6.521173
Hyacinthoides non-scripta,51.601702,-0.964125
Hyacinthoides non-scripta,50.974826,-0.508399
Hyacinthoides non-scripta,51.71024,-1.265236
Hyacinthoides hispanica,51.445791,-0.931098
Hyacinthoides hispanica,52.200347,0.124561
Hyacinthoides non-scripta,51.641968,-4.868289
Hyacinthoides non-scripta,52.707288,-2.755327
Hyacinthoides hispanica,51.440173,-0.94862
Hyacinthoides non-scripta,51.220405,-2.6624
Hyacinthoides non-scripta,53.75005,-1.126244
Hyacinthoides non-scripta,53.343041,-6.25283
Hyacinthoides non-scripta,56.273289,-5.616286
Hyacinthoides non-scripta,54.668519,-7.316426
Hyacinthoides non-scripta,50.911598,-0.167157
Hyacinthoides non-scripta,54.194612,-8.488475
Hyacinthoides non-scripta,51.482868,-1.088783
Hyacinthoides non-scripta,53.745542,-1.127672
Hyacinthoides non-scripta,51.758736,-0.524767
Hyacinthoides non-scripta,51.521423,-2.417768
Hyacinthoides non-scripta,51.632533,0.310412
Hyacinthoides non-scripta,56.283331,-5.619125
Hyacinthoides non-scripta,53.84182,-1.648622
Hyacinthoides non-scripta,54.668622,-7.315927
Hyacinthoides non-scripta,54.66853,-7.316902
Hyacinthoides non-scripta,50.956468,0.107931
Hyacinthoides non-scripta,53.258511,-6.206233
Hyacinthoides non-scripta,51.595269,-2.399151
Hyacinthoides non-scripta,53.30493,-4.691945
Hyacinthoides non-scripta,51.761683,-10.144072
Hyacinthoides non-scripta,51.693128,-0.497081
Hyacinthoides non-scripta,56.473907,-6.146664
Hyacinthoides non-scripta,57.476547,-4.073208
Hyacinthoides non-scripta,51.836814,-2.636844
Hyacinthoides non-scripta,51.835239,-2.638621
Hyacinthoides hispanica,51.486908,0.003577
Hyacinthoides non-scripta,54.657995,-5.916878
Hyacinthoides hispanica,52.654177,-8.608773
Hyacinthoides hispanica,50.736919,-1.934592
Hyacinthoides non-scripta,51.54476,-3.704067
Hyacinthoides non-scripta,51.54563,-3.70438
Hyacinthoides non-scripta,53.999425,-1.893739
Hyacinthoides non-scripta,55.601507,-2.726315
Hyacinthoides non-scripta,51.496056,-0.178841
Hyacinthoides hispanica,51.536812,-0.908198
Hyacinthoides non-scripta,50.834943,-0.106521
Hyacinthoides non-scripta,51.76554,-2.241875
Hyacinthoides non-scripta,51.068707,-0.097286
Hyacinthoides non-scripta,51.543324,-3.698015
Hyacinthoides non-scripta,53.372034,-2.485514
Hyacinthoides non-scripta,51.450479,-1.011531
Hyacinthoides non-scripta,54.759615,-1.315307
Hyacinthoides non-scripta,51.098051,-0.019124
Hyacinthoides non-scripta,52.01972,-0.763449
Hyacinthoides non-scripta,51.680272,-0.523315
Hyacinthoides non-scripta,51.546625,-3.696812
Hyacinthoides non-scripta,57.231311,-6.343581
Hyacinthoides non-scripta,52.162162,-7.255041
Hyacinthoides non-scripta,52.210384,-3.468335
Hyacinthoides non-scripta,52.294149,-3.307713
Hyacinthoides non-scripta,52.294299,-3.307723
Hyacinthoides non-scripta,53.139502,-6.565757
Hyacinthoides non-scripta,56.034878,-3.4262
Hyacinthoides non-scripta,50.988388,-3.771225
Hyacinthoides non-scripta,56.665045,-5.038136
Hyacinthoides non-scripta,53.187181,-4.107614
Hyacinthoides hispanica,51.526844,-0.156267
Hyacinthoides non-scripta,51.469856,-1.071462
Hyacinthoides non-scripta,50.55835,-3.626212
Hyacinthoides non-scripta,54.806963,-1.328662
Hyacinthoides non-scripta,53.683465,-7.225063
Hyacinthoides hispanica,53.885162,-9.207873
Hyacinthoides hispanica,51.737256,-4.969114
Hyacinthoides non-scripta,50.920027,-0.147675
Hyacinthoides hispanica,51.564722,0.045833
Hyacinthoides non-scripta,53.372501,-1.302691
Hyacinthoides non-scripta,51.478181,-0.158407
Hyacinthoides non-scripta,52.025803,-9.495067
Hyacinthoides non-scripta,50.443485,-3.691624
Hyacinthoides non-scripta,56.08762,-3.598978
Hyacinthoides hispanica,51.32248,-2.83558
Hyacinthoides non-scripta,51.83572,-3.069897
Hyacinthoides non-scripta,51.523428,-0.667346
Hyacinthoides non-scripta,51.564271,-9.087556
Hyacinthoides non-scripta,54.623152,-5.695402
Hyacinthoides non-scripta,51.459049,0.553407
Hyacinthoides non-scripta,51.535849,-1.093938
Hyacinthoides hispanica,51.472742,-0.97075
Hyacinthoides non-scripta,50.885007,0.232191
Hyacinthoides non-scripta,57.024188,-4.826998
Hyacinthoides non-scripta,53.26008,-0.286402
Hyacinthoides hispanica,51.267991,-0.5028
Hyacinthoides non-scripta,51.408753,-2.23725
Hyacinthoides non-scripta,57.704476,-2.854253
Hyacinthoides non-scripta,52.151211,-7.003454
Hyacinthoides non-scripta,51.35584,-0.486268
Hyacinthoides non-scripta,53.139502,-6.565757
Hyacinthoides non-scripta,51.993645,1.277588
Hyacinthoides non-scripta,55.624228,-2.027725
Hyacinthoides non-scripta,54.053754,-2.683419
Hyacinthoides non-scripta,52.452947,-2.323774
Hyacinthoides non-scripta,51.070515,-0.287833
Hyacinthoides hispanica,51.909817,-0.50787
Hyacinthoides non-scripta,52.688408,-2.672558
Hyacinthoides non-scripta,52.052799,-3.140843
Hyacinthoides non-scripta,51.945042,-0.689454
Hyacinthoides non-scripta,51.055323,-1.440806
Hyacinthoides non-scripta,55.809364,-4.258547
Hyacinthoides non-scripta,51.397522,-2.24953
Hyacinthoides non-scripta,50.663217,-1.198927
Hyacinthoides non-scripta,50.10438,-5.121892
Hyacinthoides non-scripta,53.563962,-2.755208
Hyacinthoides non-scripta,52.340295,-1.949755
Hyacinthoides non-scripta,53.724597,-6.531015
Hyacinthoides hispanica,51.470595,-0.969436
Hyacinthoides hispanica,50.708345,-1.231812
Hyacinthoides non-scripta,51.450663,-1.010981
Hyacinthoides non-scripta,51.398497,-0.722359
Hyacinthoides non-scripta,51.348206,-0.169537
Hyacinthoides non-scripta,51.450572,-1.009938
Hyacinthoides non-scripta,50.784213,-3.413675
Hyacinthoides non-scripta,54.287464,-8.464492
Hyacinthoides non-scripta,53.110573,-1.518331
Hyacinthoides non-scripta,50.352017,-4.723645
Hyacinthoides non-scripta,53.184203,-4.105375
Hyacinthoides non-scripta,51.755285,-10.144758
Hyacinthoides non-scripta,52.824623,-3.883828
Hyacinthoides non-scripta,51.62091,-3.750815
Hyacinthoides non-scripta,54.356014,-3.192215
Hyacinthoides non-scripta,55.94883,-3.966608
Hyacinthoides non-scripta,52.495295,-2.373175
Hyacinthoides non-scripta,56.012689,-4.749475
Hyacinthoides non-scripta,51.722996,-0.354401
Hyacinthoides non-scripta,56.558065,-3.147151
Hyacinthoides non-scripta,51.330427,1.09356
Hyacinthoides non-scripta,51.481278,-0.292237
Hyacinthoides non-scripta,53.336395,-2.876024
Hyacinthoides non-scripta,55.844869,-4.113034
Hyacinthoides non-scripta,51.092137,-1.804824
Hyacinthoides non-scripta,52.124183,-10.261892
Hyacinthoides non-scripta,51.023533,-0.93826
Hyacinthoides hispanica,52.217302,0.1
Hyacinthoides non-scripta,49.919786,-6.296217
Hyacinthoides non-scripta,53.194043,-6.087452
Hyacinthoides non-scripta,51.22804,0.444995
Hyacinthoides non-scripta,53.167877,-3.588287
Hyacinthoides non-scripta,55.888015,-3.210638
Hyacinthoides non-scripta,53.990789,-1.878759
Hyacinthoides non-scripta,51.764103,-3.000476
Hyacinthoides non-scripta,53.744186,-2.719457
Hyacinthoides non-scripta,51.8622,0.953978
Hyacinthoides non-scripta,50.60191,-2.072186
Hyacinthoides non-scripta,51.474351,-0.972892
Hyacinthoides non-scripta,50.479239,-3.550821
Hyacinthoides non-scripta,53.994804,-1.886129
Hyacinthoides hispanica,50.403297,-3.617878
Hyacinthoides non-scripta,50.403671,-3.612707
Hyacinthoides non-scripta,51.213172,0.891783
Hyacinthoides non-scripta,52.79941,-2.304646
Hyacinthoides hispanica,53.302352,-6.18231
Hyacinthoides hispanica,53.530009,-2.231917
Hyacinthoides non-scripta,50.160793,-5.670514
Hyacinthoides non-scripta,55.610346,-2.721214
Hyacinthoides hispanica,53.556429,-2.295754
Hyacinthoides hispanica,50.821591,-0.130669
Hyacinthoides non-scripta,56.817019,-2.614654
Hyacinthoides non-scripta,54.045883,-2.902282
Hyacinthoides hispanica,51.296862,-2.887896
Hyacinthoides hispanica,51.45811,-0.984991
Hyacinthoides non-scripta,51.326085,-3.023471
Hyacinthoides non-scripta,57.477173,-4.270282
Hyacinthoides hispanica,50.485278,-3.542778
Hyacinthoides non-scripta,50.876667,-3.323889
Hyacinthoides non-scripta,56.481018,-2.95508
Hyacinthoides non-scripta,52.936618,-1.114649
Hyacinthoides non-scripta,51.093735,-0.644471
Hyacinthoides hispanica,56.465311,-2.976869
Hyacinthoides hispanica,51.646976,-0.447376
Hyacinthoides non-scripta,53.546591,-2.739505
Hyacinthoides hispanica,56.736851,-2.485987
Hyacinthoides hispanica,51.470755,-3.270428
Hyacinthoides hispanica,50.421356,-5.044868
Hyacinthoides non-scripta,51.488056,0.017222
Hyacinthoides non-scripta,51.30232,0.95405
Hyacinthoides hispanica,53.344855,-6.271022
Hyacinthoides non-scripta,51.39823,-0.300787
Hyacinthoides non-scripta,53.467862,-2.251634
Hyacinthoides non-scripta,50.848278,-0.446472
Hyacinthoides hispanica,51.457984,-2.582701
Hyacinthoides hispanica,51.482793,-3.245933
Hyacinthoides non-scripta,53.418779,-2.243771
Hyacinthoides non-scripta,55.038449,-1.45089
Hyacinthoides hispanica,55.932665,-3.255283
Hyacinthoides hispanica,51.223976,-2.986499
Hyacinthoides non-scripta,53.262257,-1.19905
Hyacinthoides non-scripta,51.532592,-2.612166
Hyacinthoides non-scripta,50.707175,-2.712056
Hyacinthoides hispanica,50.70455,-2.723814
Hyacinthoides non-scripta,53.206102,-2.923634
Hyacinthoides non-scripta,54.762665,-1.571294
Hyacinthoides non-scripta,54.491786,-8.014631
Hyacinthoides non-scripta,53.263684,-9.600117
Hyacinthoides non-scripta,52.582689,-1.713404
Hyacinthoides non-scripta,51.708988,-3.046345
Hyacinthoides non-scripta,51.199801,0.815096
Hyacinthoides non-scripta,51.200241,-3.614916
Hyacinthoides non-scripta,54.074813,-0.858791
Hyacinthoides non-scripta,53.337822,-2.866631
Hyacinthoides non-scripta,51.449698,-3.429003
Hyacinthoides non-scripta,51.406628,-2.240703
Hyacinthoides non-scripta,52.482084,-2.10271
Hyacinthoides non-scripta,51.45218,-3.42951
Hyacinthoides non-scripta,51.406639,-2.240691
Hyacinthoides non-scripta,51.452278,-3.429894
Hyacinthoides hispanica,53.305687,-6.224438
Hyacinthoides non-scripta,51.329383,0.484864
Hyacinthoides non-scripta,51.885308,-2.0116
Hyacinthoides non-scripta,51.443791,-0.570162
Hyacinthoides hispanica,53.082657,-2.986314
Hyacinthoides non-scripta,51.994704,1.276163
Hyacinthoides non-scripta,51.452131,-3.429429
Hyacinthoides non-scripta,50.937344,-0.061529
Hyacinthoides hispanica,50.364404,-4.162282
Hyacinthoides non-scripta,53.127072,-3.20745
Hyacinthoides non-scripta,54.193215,-0.985804
Hyacinthoides non-scripta,51.457371,-0.724471
Hyacinthoides non-scripta,50.40571,-3.918823
Hyacinthoides non-scripta,50.304608,-3.90723
Hyacinthoides non-scripta,50.375764,-3.916116
Hyacinthoides non-scripta,50.399078,-3.926329
Hyacinthoides non-scripta,54.808241,-1.518275
Hyacinthoides non-scripta,50.398878,-3.928595
Hyacinthoides non-scripta,51.892766,-4.689951
Hyacinthoides non-scripta,51.792224,-5.119063
Hyacinthoides non-scripta,52.072381,-4.70074
Hyacinthoides non-scripta,51.70619,-4.968375
Hyacinthoides non-scripta,52.072381,-4.70074
Hyacinthoides non-scripta,51.799557,-4.82945
Hyacinthoides non-scripta,52.356388,-3.983727
Hyacinthoides non-scripta,51.979153,-4.84076
Hyacinthoides non-scripta,51.619952,-4.818256
Hyacinthoides non-scripta,51.097754,-0.433754
Hyacinthoides non-scripta,53.530879,-1.639289
Hyacinthoides hispanica,51.743808,-1.239633
Hyacinthoides non-scripta,55.927597,-3.230603
Hyacinthoides non-scripta,53.159828,-6.193519
Hyacinthoides non-scripta,52.1129,-6.619128
Hyacinthoides non-scripta,52.5094,-1.091674
Hyacinthoides non-scripta,57.616388,-4.090932
Hyacinthoides non-scripta,50.800828,-3.458368
Hyacinthoides non-scripta,57.616388,-4.090932
Hyacinthoides non-scripta,51.211871,1.054335
Hyacinthoides non-scripta,50.800828,-3.458368
Hyacinthoides non-scripta,51.252601,0.931908
Hyacinthoides non-scripta,52.622737,-1.307148
Hyacinthoides non-scripta,52.617487,-0.686858
Hyacinthoides non-scripta,52.45977,-1.133096
Hyacinthoides non-scripta,52.658333,-1.247449
Hyacinthoides non-scripta,52.748583,-1.305154
Hyacinthoides non-scripta,52.713777,-1.542553
Hyacinthoides non-scripta,52.838805,-1.363097
Hyacinthoides non-scripta,52.67592,-1.187985
Hyacinthoides non-scripta,52.617487,-0.686858
Hyacinthoides non-scripta,52.712074,-1.21692
Hyacinthoides non-scripta,52.710016,-0.950522
Hyacinthoides non-scripta,52.728746,-1.038923
Hyacinthoides non-scripta,52.709751,-0.920924
Hyacinthoides non-scripta,52.658517,-1.277014
Hyacinthoides non-scripta,52.712074,-1.21692
Hyacinthoides non-scripta,52.587551,-1.455306
Hyacinthoides non-scripta,52.800156,-0.978019
Hyacinthoides non-scripta,52.658517,-1.277014
Hyacinthoides non-scripta,52.586781,-1.307715
Hyacinthoides non-scripta,52.604759,-1.307432
Hyacinthoides non-scripta,52.51278,-1.014169
Hyacinthoides non-scripta,52.658517,-1.277014
Hyacinthoides non-scripta,52.52825,-0.748485
Hyacinthoides non-scripta,52.712451,-1.276123
Hyacinthoides non-scripta,52.52825,-0.748485
Hyacinthoides non-scripta,52.441573,-1.104029
Hyacinthoides non-scripta,52.564509,-0.77696
Hyacinthoides non-scripta,52.658333,-1.247449
Hyacinthoides non-scripta,52.637007,-0.83405
Hyacinthoides non-scripta,52.723961,-0.565204
Hyacinthoides non-scripta,52.748583,-1.305154
Hyacinthoides non-scripta,52.802686,-1.333959
Hyacinthoides non-scripta,52.617487,-0.686858
Hyacinthoides non-scripta,52.658517,-1.277014
Hyacinthoides non-scripta,52.727727,-0.920481
Hyacinthoides non-scripta,52.712074,-1.21692
Hyacinthoides non-scripta,52.709751,-0.920924
Hyacinthoides non-scripta,52.604928,-1.336961
Hyacinthoides non-scripta,52.637574,-0.893146
Hyacinthoides non-scripta,52.766893,-1.364147
Hyacinthoides non-scripta,52.802686,-1.333959
Hyacinthoides non-scripta,52.709751,-0.920924
Hyacinthoides non-scripta,52.676311,-1.24714
Hyacinthoides non-scripta,52.637294,-0.863597
Hyacinthoides non-scripta,52.785026,-1.393537
Hyacinthoides non-scripta,52.586605,-1.278198
Hyacinthoides non-scripta,52.442208,-1.192288
Hyacinthoides non-scripta,52.658517,-1.277014
Hyacinthoides non-scripta,52.658517,-1.277014
Hyacinthoides non-scripta,52.710016,-0.950522
Hyacinthoides non-scripta,52.587265,-1.396269
Hyacinthoides non-scripta,52.658333,-1.247449
Hyacinthoides non-scripta,52.640716,-1.306864
Hyacinthoides non-scripta,52.730244,-1.246211
Hyacinthoides non-scripta,52.766893,-1.364147
Hyacinthoides non-scripta,52.564509,-0.77696
Hyacinthoides non-scripta,52.712074,-1.21692
Hyacinthoides non-scripta,52.748221,-1.245901
Hyacinthoides non-scripta,52.622561,-1.277606
Hyacinthoides non-scripta,52.835582,-0.917809
Hyacinthoides non-scripta,52.730244,-1.246211
Hyacinthoides non-scripta,52.748221,-1.245901
Hyacinthoides non-scripta,52.729646,-1.157371
Hyacinthoides non-scripta,52.767336,-1.453066
Hyacinthoides non-scripta,52.640539,-1.27731
Hyacinthoides non-scripta,52.712074,-1.21692
Hyacinthoides non-scripta,52.709751,-0.920924
Hyacinthoides non-scripta,52.69465,-1.30601
Hyacinthoides non-scripta,52.654077,-0.744896
Hyacinthoides non-scripta,52.748221,-1.245901
Hyacinthoides non-scripta,52.658333,-1.247449
Hyacinthoides non-scripta,52.622737,-1.307148
Hyacinthoides non-scripta,52.512531,-0.984703
Hyacinthoides non-scripta,52.604928,-1.336961
Hyacinthoides non-scripta,52.784361,-1.274931
Hyacinthoides non-scripta,52.748221,-1.245901
Hyacinthoides non-scripta,52.640539,-1.27731
Hyacinthoides non-scripta,52.605244,-1.396022
Hyacinthoides non-scripta,52.569705,-1.485036
Hyacinthoides non-scripta,52.709478,-0.891327
Hyacinthoides non-scripta,52.622737,-1.307148
Hyacinthoides non-scripta,52.605244,-1.396022
Hyacinthoides non-scripta,52.604583,-1.277902
Hyacinthoides non-scripta,52.658517,-1.277014
Hyacinthoides non-scripta,52.766893,-1.364147
Hyacinthoides non-scripta,52.56481,-0.806458
Hyacinthoides non-scripta,52.712074,-1.21692
Hyacinthoides non-scripta,52.564509,-0.77696
Hyacinthoides non-scripta,52.712074,-1.21692
Hyacinthoides non-scripta,52.820664,-1.333684
Hyacinthoides non-scripta,52.743309,-0.683079
